College_Code,College_Name,Category,Branch,Cutoff_Rank,Year,Round,Exam_Type,Rank_Category,City,Min_Round,Max_Round,Round_Count,Best_Rank,Worst_Rank,Avg_Rank_Combo,Rank_Range,Trend_Signal,CTX_Seats,CTX_Avg_Rank,CTX_Best_Rank,CTX_Worst_Rank,CTX_Active_Colleges,CTX_Active_Branches,Round_Premium
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,EC-Electronics & Comm-unication Engineering,16647,2024,1,COMEDK,Very Good,Bangalore,1,1,1,16647,16647,16647.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,EE-Electrical & Electronics Engineering,38300,2024,1,COMEDK,Good,Bangalore,1,2,2,38300,54735,46518.0,16435,Deteriorated,1196,55333.0,193,102243,149,59,0
E041,"DON BOSCO Institute of Technology-Kumbalgodu, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,64106,2024,1,COMEDK,Average,Bangalore,1,1,1,64106,64106,64106.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E041,"DON BOSCO Institute of Technology-Kumbalgodu, Bengaluru",GM,EE-Electrical & Electronics Engineering,97084,2024,1,COMEDK,Below Average,Bangalore,1,1,1,97084,97084,97084.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E041,"DON BOSCO Institute of Technology-Kumbalgodu, Bengaluru",KKR,EC-Electronics & Comm-unication Engineering,101593,2024,1,COMEDK,Below Average,Bangalore,1,1,1,101593,101593,101593.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,CV-Civil Engineering,60195,2024,1,COMEDK,Average,Bangalore,1,3,2,46972,60195,53584.0,13223,Improved,1196,55333.0,193,102243,149,59,0
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,19462,2024,1,COMEDK,Very Good,Bangalore,1,1,1,19462,19462,19462.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",KKR,CV-Civil Engineering,91286,2024,1,COMEDK,Below Average,Bangalore,1,1,1,91286,91286,91286.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",KKR,EC-Electronics & Comm-unication Engineering,47067,2024,1,COMEDK,Good,Bangalore,1,1,1,47067,47067,47067.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E043,"Yenepoya Institute of Technology formerly known as Dr. M V Shetty Institute of Technology- Moodbidri, Mangaluru",GM,EC-Electronics & Comm-unication Engineering,48759,2024,1,COMEDK,Good,Mangaluru,1,1,1,48759,48759,48759.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E045,"Dr H N National College Of Engineering-Jayanagar, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,94494,2024,1,COMEDK,Below Average,Bangalore,1,1,1,94494,94494,94494.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E046,"East Point College of Engineering and Technology-Avalahalli, Bengaluru",GM,CV-Civil Engineering,77453,2024,1,COMEDK,Average,Bangalore,1,1,1,77453,77453,77453.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E046,"East Point College of Engineering and Technology-Avalahalli, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,96597,2024,1,COMEDK,Below Average,Bangalore,1,1,1,96597,96597,96597.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,CV-Civil Engineering,85840,2024,1,COMEDK,Below Average,Bangalore,1,1,1,85840,85840,85840.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,68031,2024,1,COMEDK,Average,Bangalore,1,1,1,68031,68031,68031.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,EE-Electrical & Electronics Engineering,83984,2024,1,COMEDK,Below Average,Bangalore,1,1,1,83984,83984,83984.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,CV-Civil Engineering,59775,2024,1,COMEDK,Average,Bangalore,1,1,1,59775,59775,59775.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,41165,2024,1,COMEDK,Good,Bangalore,1,1,1,41165,41165,41165.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,EE-Electrical & Electronics Engineering,62326,2024,1,COMEDK,Average,Bangalore,1,3,2,62326,75085,68706.0,12759,Deteriorated,1196,55333.0,193,102243,149,59,0
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",KKR,EC-Electronics & Comm-unication Engineering,95763,2024,1,COMEDK,Below Average,Bangalore,1,1,1,95763,95763,95763.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E051,"GM Institute of Technology-P B Road, Davangere",GM,EC-Electronics & Comm-unication Engineering,100604,2024,1,COMEDK,Below Average,Davangere,1,1,1,100604,100604,100604.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E053,"Gopalan College of Engineering And Management-Whitefield, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,98617,2024,1,COMEDK,Below Average,Bangalore,1,1,1,98617,98617,98617.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",GM,EC-Electronics & Comm-unication Engineering,52660,2024,1,COMEDK,Average,Mysuru,1,1,1,52660,52660,52660.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",GM,EE-Electrical & Electronics Engineering,69425,2024,1,COMEDK,Average,Mysuru,1,1,1,69425,69425,69425.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E056,"H.K.E.Societys P.D.A. College of Engineering-Aiwan E Shahi area, Kalaburgi",GM,EC-Electronics & Comm-unication Engineering,90134,2024,1,COMEDK,Below Average,Kalaburgi,1,1,1,90134,90134,90134.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E056,"H.K.E.Societys P.D.A. College of Engineering-Aiwan E Shahi area, Kalaburgi",GM,EE-Electrical & Electronics Engineering,79136,2024,1,COMEDK,Average,Kalaburgi,1,1,1,79136,79136,79136.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E059,"Jawaharlal Nehru New College of Engineering JNNCE-Swalanga Road, Shivamogga",GM,CV-Civil Engineering,95405,2024,1,COMEDK,Below Average,Shivamogga,1,1,1,95405,95405,95405.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E059,"Jawaharlal Nehru New College of Engineering JNNCE-Swalanga Road, Shivamogga",GM,EC-Electronics & Comm-unication Engineering,69969,2024,1,COMEDK,Average,Shivamogga,1,1,1,69969,69969,69969.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E059,"Jawaharlal Nehru New College of Engineering JNNCE-Swalanga Road, Shivamogga",GM,EE-Electrical & Electronics Engineering,102078,2024,1,COMEDK,Below Average,Shivamogga,1,1,1,102078,102078,102078.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,CV-Civil Engineering,40173,2024,1,COMEDK,Good,Bangalore,1,4,3,40173,83560,64029.0,43387,Deteriorated,1196,55333.0,193,102243,149,59,0
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,19863,2024,1,COMEDK,Very Good,Bangalore,1,1,1,19863,19863,19863.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",KKR,EC-Electronics & Comm-unication Engineering,64123,2024,1,COMEDK,Average,Bangalore,1,1,1,64123,64123,64123.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E061,JSS Science and Technology University-Mysuru,GM,CV-Civil Engineering,39022,2024,1,COMEDK,Good,JSS Science and Technology University-Mysuru,1,3,2,39022,102358,70690.0,63336,Deteriorated,1196,55333.0,193,102243,149,59,0
E061,JSS Science and Technology University-Mysuru,KKR,CV-Civil Engineering,86880,2024,1,COMEDK,Below Average,JSS Science and Technology University-Mysuru,1,1,1,86880,86880,86880.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E062,"Jain College of Engineering-T.S Nagar, Belagavi",GM,CV-Civil Engineering,99605,2024,1,COMEDK,Below Average,Belagavi,1,1,1,99605,99605,99605.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E062,"Jain College of Engineering-T.S Nagar, Belagavi",GM,EC-Electronics & Comm-unication Engineering,57774,2024,1,COMEDK,Average,Belagavi,1,1,1,57774,57774,57774.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E062,"Jain College of Engineering-T.S Nagar, Belagavi",GM,EE-Electrical & Electronics Engineering,97765,2024,1,COMEDK,Below Average,Belagavi,1,1,1,97765,97765,97765.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E064,"Jain College of Engineering and Research-Udyambag, Belagavi",GM,CV-Civil Engineering,48024,2024,1,COMEDK,Good,Belagavi,1,3,2,42421,48024,45222.0,5603,Improved,1196,55333.0,193,102243,149,59,0
E064,"Jain College of Engineering and Research-Udyambag, Belagavi",GM,EC-Electronics & Comm-unication Engineering,74464,2024,1,COMEDK,Average,Belagavi,1,1,1,74464,74464,74464.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",GM,CV-Civil Engineering,89910,2024,1,COMEDK,Below Average,Belagavi,1,1,1,89910,89910,89910.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",GM,EC-Electronics & Comm-unication Engineering,35962,2024,1,COMEDK,Good,Belagavi,1,1,1,35962,35962,35962.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",GM,EE-Electrical & Electronics Engineering,52279,2024,1,COMEDK,Average,Belagavi,1,3,2,52279,59941,56110.0,7662,Deteriorated,1196,55333.0,193,102243,149,59,0
E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",KKR,EC-Electronics & Comm-unication Engineering,95557,2024,1,COMEDK,Below Average,Belagavi,1,1,1,95557,95557,95557.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",GM,EC-Electronics & Comm-unication Engineering,65620,2024,1,COMEDK,Average,Belagavi,1,1,1,65620,65620,65620.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,93539,2024,1,COMEDK,Below Average,Bangalore,1,1,1,93539,93539,93539.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,66314,2024,1,COMEDK,Average,Bangalore,1,1,1,66314,66314,66314.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E072,"K L E Institute of Technology-Gokul, Hubbali",GM,CV-Civil Engineering,94713,2024,1,COMEDK,Below Average,Hubbali,1,1,1,94713,94713,94713.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E072,"K L E Institute of Technology-Gokul, Hubbali",GM,EC-Electronics & Comm-unication Engineering,43281,2024,1,COMEDK,Good,Hubbali,1,1,1,43281,43281,43281.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E072,"K L E Institute of Technology-Gokul, Hubbali",GM,EE-Electrical & Electronics Engineering,55145,2024,1,COMEDK,Average,Hubbali,1,4,3,55145,99769,78049.0,44624,Deteriorated,1196,55333.0,193,102243,149,59,0
E072,"K L E Institute of Technology-Gokul, Hubbali",KKR,EC-Electronics & Comm-unication Engineering,88095,2024,1,COMEDK,Below Average,Hubbali,1,1,1,88095,88095,88095.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,CV-Civil Engineering,72197,2024,1,COMEDK,Average,Belagavi,1,1,1,72197,72197,72197.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,EC-Electronics & Comm-unication Engineering,33742,2024,1,COMEDK,Good,Belagavi,1,1,1,33742,33742,33742.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,EE-Electrical & Electronics Engineering,35532,2024,1,COMEDK,Good,Belagavi,1,3,2,35532,74000,54766.0,38468,Deteriorated,1196,55333.0,193,102243,149,59,0
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",KKR,EC-Electronics & Comm-unication Engineering,78407,2024,1,COMEDK,Average,Belagavi,1,1,1,78407,78407,78407.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",KKR,EE-Electrical & Electronics Engineering,95593,2024,1,COMEDK,Below Average,Belagavi,1,1,1,95593,95593,95593.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E074,"KLS Vishwanathrao Deshpande Institute of Technology-Dandeli Road, Haliyal",GM,EC-Electronics & Comm-unication Engineering,96723,2024,1,COMEDK,Below Average,Haliyal,1,1,1,96723,96723,96723.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E076,"M.S. Engineering College-Sadahalli, Bengaluru",GM,CV-Civil Engineering,97516,2024,1,COMEDK,Below Average,Bangalore,1,1,1,97516,97516,97516.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E076,"M.S. Engineering College-Sadahalli, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,97675,2024,1,COMEDK,Below Average,Bangalore,1,1,1,97675,97675,97675.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,CV-Civil Engineering,16724,2024,1,COMEDK,Very Good,Bangalore,1,4,3,16724,82286,42676.0,65562,Deteriorated,1196,55333.0,193,102243,149,59,0
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,CY-Computer Science & Engineering (Cyber Security),1611,2024,1,COMEDK,Excellent,Bangalore,1,4,3,1611,2990,2362.0,1379,Deteriorated,1196,55333.0,193,102243,149,59,0
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,2263,2024,1,COMEDK,Excellent,Bangalore,1,1,1,2263,2263,2263.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,EE-Electrical & Electronics Engineering,2993,2024,1,COMEDK,Excellent,Bangalore,1,4,3,2993,9786,5927.0,6793,Deteriorated,1196,55333.0,193,102243,149,59,0
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,CV-Civil Engineering,52437,2024,1,COMEDK,Average,Bangalore,1,2,2,52437,89944,71190.0,37507,Deteriorated,1196,55333.0,193,102243,149,59,0
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,CY-Computer Science & Engineering (Cyber Security),7815,2024,1,COMEDK,Very Good,Bangalore,1,2,2,7815,12778,10296.0,4963,Deteriorated,1196,55333.0,193,102243,149,59,0
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,EC-Electronics & Comm-unication Engineering,8977,2024,1,COMEDK,Very Good,Bangalore,1,1,1,8977,8977,8977.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,EE-Electrical & Electronics Engineering,26000,2024,1,COMEDK,Good,Bangalore,1,2,2,26000,26576,26288.0,576,Deteriorated,1196,55333.0,193,102243,149,59,0
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,CV-Civil Engineering,91758,2024,1,COMEDK,Below Average,Mandya,1,1,1,91758,91758,91758.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,EC-Electronics & Comm-unication Engineering,87652,2024,1,COMEDK,Below Average,Mandya,1,1,1,87652,87652,87652.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,CV-Civil Engineering,94432,2024,1,COMEDK,Below Average,Hassan,1,1,1,94432,94432,94432.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,EC-Electronics & Comm-unication Engineering,63060,2024,1,COMEDK,Average,Hassan,1,1,1,63060,63060,63060.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,EE-Electrical & Electronics Engineering,96702,2024,1,COMEDK,Below Average,Hassan,1,1,1,96702,96702,96702.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E080,"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru",GM,EC-Electronics & Comm-unication Engineering,99672,2024,1,COMEDK,Below Average,Mangaluru,1,1,1,99672,99672,99672.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,CV-Civil Engineering,80595,2024,1,COMEDK,Below Average,Mysuru,1,3,2,77427,80595,79011.0,3168,Improved,1196,55333.0,193,102243,149,59,0
E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,EC-Electronics & Comm-unication Engineering,95262,2024,1,COMEDK,Below Average,Mysuru,1,1,1,95262,95262,95262.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E083,"Mysuru Royal Institute of Technology-Palahallli, Mandya District",GM,CV-Civil Engineering,91610,2024,1,COMEDK,Below Average,Mandya District,1,1,1,91610,91610,91610.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E084,"Nagarjuna College of Engineering And Technology-Devanahalli, Bengaluru",GM,CV-Civil Engineering,66290,2024,1,COMEDK,Average,Bangalore,1,1,1,66290,66290,66290.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E084,"Nagarjuna College of Engineering And Technology-Devanahalli, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,99229,2024,1,COMEDK,Below Average,Bangalore,1,1,1,99229,99229,99229.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,CV-Civil Engineering,38440,2024,1,COMEDK,Good,Bangalore,1,3,2,38440,94905,66672.0,56465,Deteriorated,1196,55333.0,193,102243,149,59,0
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,EC-Electronics & Comm-unication Engineering,10566,2024,1,COMEDK,Very Good,Bangalore,1,1,1,10566,10566,10566.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,EE-Electrical & Electronics Engineering,15309,2024,1,COMEDK,Very Good,Bangalore,1,4,3,15309,90993,45124.0,75684,Deteriorated,1196,55333.0,193,102243,149,59,0
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",KKR,EC-Electronics & Comm-unication Engineering,30779,2024,1,COMEDK,Good,Bangalore,1,1,1,30779,30779,30779.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",KKR,EE-Electrical & Electronics Engineering,65370,2024,1,COMEDK,Average,Bangalore,1,1,1,65370,65370,65370.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CV-Civil Engineering,30696,2024,1,COMEDK,Good,Mandya,1,3,2,30696,87141,58918.0,56445,Deteriorated,1196,55333.0,193,102243,149,59,0
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,EC-Electronics & Comm-unication Engineering,18319,2024,1,COMEDK,Very Good,Mandya,1,1,1,18319,18319,18319.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,EE-Electrical & Electronics Engineering,21262,2024,1,COMEDK,Good,Mandya,1,4,3,21262,58820,40334.0,37558,Deteriorated,1196,55333.0,193,102243,149,59,0
E089,"P.E.S.College of Engineering-PES College Road, Mandya",KKR,EC-Electronics & Comm-unication Engineering,86406,2024,1,COMEDK,Below Average,Mandya,1,1,1,86406,86406,86406.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,CV-Civil Engineering,100785,2024,1,COMEDK,Below Average,Shivamogga,1,1,1,100785,100785,100785.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,EC-Electronics & Comm-unication Engineering,36117,2024,1,COMEDK,Good,Shivamogga,1,1,1,36117,36117,36117.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
